Id,SalePrice
1564,176155.35217807753
1565,170275.09654748536
1566,237362.39598839125
1567,93664.61883591196
1568,232466.5026926308
1569,152530.869833348
1570,136198.6750144563
1571,110007.75895212474
1572,137831.07452103402
1573,220716.8747285271
1574,134074.71056335664
1575,234356.0677000805
1576,224380.5291129715
1577,174832.48502327627
1578,165676.97462149936
1579,140178.93699624203
1580,198107.66002136777
1581,152054.89468790236
1582,124412.11335054171
1583,272952.9172336196
1584,224823.44271405492
1585,144639.88029177111
1586,55333.409629266374
1587,89130.40740772456
1588,154133.75314985277
1589,110403.4951561646
1590,125623.4489768306
1591,84178.26247119802
1592,137763.03651822064
1593,126107.60639613737
1594,158333.22977186454
1595,144823.39151084676
1596,227597.30134028706
1597,202187.56490258191
1598,186231.1422806594
1599,195327.21484609903
1600,180639.9114173165
1601,48871.670467579126
1602,121041.83990720464
1603,83504.87638954193
1604,266637.48977068724
1605,241537.70051133144
1606,180694.211182079
1607,178769.4666852554
1608,204280.53693265864
1609,189000.71402356063
1610,139366.42190543446
1611,148129.6983663958
1612,191603.2037314177
1613,166245.41171215428
1614,144260.41216508657
1615,85890.35180175297
1616,77160.26048075929
1617,87332.02726318511
1618,121635.24603598492
1619,145327.89376584
1620,198587.42494851002
1621,137973.42201303857
1622,167416.36332067032
1623,268639.73269860935
1624,223813.06511468996
1625,132301.04860257343
1626,182890.2807706919
1627,197214.85550985945
1628,287036.442675987
1629,171334.55505772625
1630,329915.3754781134
1631,221681.90931002746
1632,240012.71075412966
1633,185711.98497439947
1634,183581.2300508136
1635,187889.8938707873
1636,155527.69094967714
1637,176970.73215625386
1638,200702.6487989971
1639,172565.9033373813
1640,226965.29221271694
1641,173733.67668183873
1642,244023.9734550319
1643,218391.3568132009
1644,224828.33457897062
1645,189745.85061547917
1646,170062.48680432877
1647,176468.50696825175
1648,129033.2587071409
1649,122875.57203671517
1650,113204.35463080776
1651,115800.63319641464
1652,104949.14453071996
1653,102191.00756847375
1654,158958.19766754392
1655,156347.5485024932
1656,155066.71736354302
1657,159748.37968354236
1658,160874.95294127284
1659,134010.85703628446
1660,149582.14008009242
1661,425527.5177464399
1662,371349.9094081634
1663,369869.4539154848
1664,450797.01728914585
1665,327856.87114802806
1666,337655.2322112204
1667,377252.8890711039
1668,353562.47166350257
1669,323564.36101408274
1670,363265.309132042
1671,266570.1849249344
1672,399987.65559656936
1673,281108.19852945197
1674,240313.21413465013
1675,216875.55283920004
1676,207983.8820043167
1677,226001.38295067748
1678,451864.30726057023
1679,384861.02641074837
1680,345028.24851638067
1681,303668.78086751065
1682,325809.8330142782
1683,200692.50414684074
1684,198371.96240938423
1685,189361.77755244257
1686,174926.5742115325
1687,189513.6446250695
1688,196467.3451052454
1689,208574.26280849523
1690,210977.41052392614
1691,200718.49584398512
1692,276023.7293586105
1693,193203.91922445988
1694,186910.01565848893
1695,171433.68451478286
1696,258521.5263555362
1697,178319.915097961
1698,359394.1022219792
1699,345083.19798911794
1700,296236.26618004346
1701,315482.4606696083
1702,227257.63967186192
1703,226899.76495863328
1704,252896.1682002223
1705,255524.84823779785
1706,408868.2626534491
1707,229075.70727188137
1708,197524.5255482902
1709,243051.63898971467
1710,205727.09203183156
1711,272164.2780455859
1712,242848.62978600268
1713,277798.61773083213
1714,204491.54756916204
1715,196961.25833579968
1716,175988.97752995277
1717,171441.87618501383
1718,134482.23171867116
1719,223572.86131878482
1720,246140.4683261649
1721,178168.76982436015
1722,131817.6166077783
1723,165372.81996125984
1724,199463.37359982304
1725,226038.01207034665
1726,180087.01118683044
1727,157496.3437203178
1728,185151.65637367652
1729,152557.55363448706
1730,169626.0327297548
1731,132047.25348422967
1732,139781.26779283458
1733,126702.14713430312
1734,129969.29297487951
1735,143224.86217966198
1736,110750.55483106483
1737,286427.2685226841
1738,288573.4431168931
1739,258830.17937805565
1740,212023.57395405535
1741,190321.6237176994
1742,170297.10174498818
1743,181905.9194661905
1744,315118.8219958581
1745,200927.13830970656
1746,188604.89250941583
1747,214786.16328096914
1748,205390.76227041095
1749,157445.97373434398
1750,143989.5001195302
1751,231728.16889188916
1752,114753.76443237445
1753,149722.08165195727
1754,204925.28541605658
1755,189309.85352180665
1756,117603.55084792775
1757,114229.97214047919
1758,136327.30904556505
1759,145655.08608948317
1760,158856.4892807091
1761,158967.58587286583
1762,177447.45368492568
1763,189587.89089238134
1764,109089.24668960804
1765,173017.8117245348
1766,180194.63296201144
1767,207347.54003001392
1768,129957.28557663158
1769,172618.0258108356
1770,160133.05849264972
1771,123665.52018617108
1772,139822.29939281248
1773,131212.82556845195
1774,173363.39525985555
1775,127189.63262852447
1776,105226.90697836329
1777,105531.4913949957
1778,145803.4484242985
1779,102901.77950828892
1780,184225.02057588886
1781,126682.3863207452
1782,71195.78651243224
1783,148381.93963044352
1784,90274.50294238038
1785,144048.84905410587
1786,135754.92065479647
1787,160808.0918407755
1788,33261.6385112679
1789,105101.59703788665
1790,74557.8855254529
1791,222472.42111166604
1792,142295.94234903908
1793,146497.01957363432
1794,165813.82754644903
1795,133131.92792971688
1796,103303.3577772906
1797,141821.62534385512
1798,113736.51540749279
1799,100064.03108104602
1800,105129.94847498099
1801,130473.32444660342
1802,132897.80848879647
1803,154525.1530637921
1804,137495.6756192919
1805,144204.69603099508
1806,130598.32298991908
1807,179923.3001444842
1808,122520.11212774483
1809,112819.70197550335
1810,122919.77647800281
1811,77584.50007728166
1812,107071.94858426019
1813,114706.80829921053
1814,82309.35348962789
1815,20953.63496183534
1816,83827.7990402081
1817,116520.68299077418
1818,181505.24584545274
1819,153574.2787630734
1820,77279.74746505357
1821,87584.02758320322
1822,160894.18518688655
1823,64813.9402378572
1824,136981.23715891351
1825,137467.1168242614
1826,103491.76802847773
1827,100367.34473052136
1828,131990.2031809081
1829,138839.73401021084
1830,141490.56832697603
1831,137523.28140463127
1832,133158.30593804736
1833,140212.17907693173
1834,131772.5907337364
1835,172536.2106762131
1836,119288.06799140427
1837,93771.42639211209
1838,134645.96718969173
1839,89439.91178888876
1840,148045.42098387273
1841,153282.94850409444
1842,103352.85253299738
1843,143887.70767112868
1844,136751.74763802227
1845,154965.35319203208
1846,164578.68205905918
1847,150839.25316214122
1848,58245.926865944406
1849,82905.05994124197
1850,108135.07695258822
1851,149905.81563296862
1852,108739.55860754255
1853,129517.78641399973
1854,171866.24252355873
1855,151814.2966945089
1856,222569.79713503394
1857,156545.39242981875
1858,149536.83501982706
1859,121733.22084477503
1860,164168.65223478543
1861,121722.33679124253
1862,302550.48355912446
1863,298675.7605015528
1864,298712.37049979845
1865,358233.2355466776
1866,357047.0108000106
1867,220796.35098118
1868,296610.946770214
1869,205247.23846998086
1870,216210.10807325167
1871,268704.0920542254
1872,190036.31979121317
1873,243244.19398252855
1874,133543.44458992037
1875,206592.0687556563
1876,186235.3330025359
1877,204067.45388699067
1878,197169.94284628978
1879,126662.62578599286
1880,123688.54061206571
1881,234210.48172179513
1882,237103.05145191244
1883,186926.48300189033
1884,197749.03184789955
1885,248952.2286778122
1886,295765.91141325084
1887,212600.8025007126
1888,246180.8152736113
1889,178945.64290103113
1890,105853.94662069251
1891,128304.07559094546
1892,88046.76805328726
1893,132392.35902097815
1894,132187.52484139416
1895,137372.23353895362
1896,136628.38296017397
1897,137944.85462052864
1898,129430.76562236765
1899,152782.64266772236
1900,152754.9683053267
1901,176473.97435929807
1902,153583.20773247216
1903,234994.46929443674
1904,135812.95570046882
1905,178609.29295248678
1906,173388.17772179036
1907,190099.3026101554
1908,118752.11188632912
1909,148115.98185869082
1910,128585.42399406346
1911,187683.30608246214
1912,275781.5988793138
1913,178049.60583290763
1914,81184.20598936101
1915,321594.8403395389
1916,44059.84378353236
1917,246853.43312496966
1918,153415.98914403893
1919,171201.9122298395
1920,141250.54582696845
1921,388314.6018879131
1922,344503.56484999345
1923,197582.57943891332
1924,257251.6683943806
1925,212046.9786438819
1926,376424.91517215106
1927,137034.95614500588
1928,172994.12016408722
1929,121994.90318208537
1930,124660.8305282266
1931,140861.4914568544
1932,137238.86986440077
1933,194410.27812905746
1934,191111.12229332645
1935,170364.79321361508
1936,211315.85818423322
1937,190089.8962111859
1938,173782.80582742355
1939,273650.1662013855
1940,213272.58407747402
1941,176449.2601639973
1942,180730.22109930127
1943,240449.73223708288
1944,368465.0731170601
1945,394501.3197605347
1946,198037.15316789376
1947,352371.526479
1948,196131.5303139134
1949,245095.3406065674
1950,181362.39021256086
1951,256065.70506590756
1952,224799.58240775944
1953,191871.35256542344
1954,178419.50971808363
1955,137601.7245924473
1956,282603.6953991796
1957,152821.77714525786
1958,279276.18673417345
1959,155959.00835053955
1960,90542.6674846697
1961,116582.27067469995
1962,106969.94233282318
1963,115942.46374551652
1964,111361.2270687152
1965,152437.30239251725
1966,145512.43943143834
1967,300684.10675201355
1968,407452.97984230216
1969,393487.5031126498
1970,399252.4521173184
1971,433101.7050214107
1972,363786.74789493426
1973,281138.05789244367
1974,340121.4059756411
1975,441114.5284352654
1976,276052.2783104234
1977,357281.99389141344
1978,329237.36712180113
1979,328731.0109689132
1980,215381.35030184186
1981,366928.8608077649
1982,228586.58713897743
1983,213634.9377379866
1984,181696.96532750296
1985,232789.8573234253
1986,203558.98868453442
1987,198447.14424348105
1988,189695.5532180334
1989,203349.52832194715
1990,216509.65008060273
1991,234478.03205190346
1992,226977.3042240801
1993,186523.61645153663
1994,242234.29998193396
1995,188229.88545131392
1996,343788.4774228876
1997,377297.6648831236
1998,337910.25059765036
1999,349246.9412409482
2000,333840.7756555248
2001,322495.6618000439
2002,249525.52274759358
2003,227887.81546694334
2004,269915.3578927113
2005,247486.12826011758
2006,212938.27494779142
2007,235021.0148086972
2008,213746.0825275633
2009,193560.26244405351
2010,196831.37160509932
2011,139957.9275195822
2012,181716.74238802004
2013,174749.52944092674
2014,189394.73785667785
2015,209541.7177661374
2016,187533.6022955795
2017,200242.75129418517
2018,128872.74973539663
2019,143564.5529919995
2020,123806.8671066995
2021,113090.20194358943
2022,194239.78742252645
2023,161988.89968432437
2024,309053.91883822065
2025,386338.85409369506
2026,176398.71214878553
2027,159944.04771391812
2028,166909.3274122396
2029,158972.01874021124
2030,272339.6801210199
2031,248270.214450202
2032,285240.78907980863
2033,265479.03318505426
2034,182300.9298853516
2035,217596.06244604915
2036,206100.19445000292
2037,208670.05641790226
2038,289141.9962489471
2039,233642.71092289482
2040,302922.62503098894
2041,284636.0714213169
2042,198440.90886913554
2043,182554.35349107918
2044,182939.41927311601
2045,218126.53724062987
2046,156720.45092990273
2047,152698.27139516428
2048,139676.23119364335
2049,163914.9670309936
2050,183797.9463836859
2051,96242.2409107584
2052,116637.06150774294
2053,149478.6734546953
2054,73704.30810928889
2055,135588.28064671927
2056,129650.82048773038
2057,118073.0212249649
2058,224117.64090927236
2059,134374.86195591534
2060,158582.33985927675
2061,175204.99083337118
2062,123159.77773163046
2063,102681.06907638711
2064,128513.59849423924
2065,131253.7710309171
2066,156504.06066044135
2067,103394.07355216597
2068,161536.51491376705
2069,67692.14667015347
2070,105636.65953202308
2071,90829.15817840856
2072,149877.39833814127
2073,146607.69882942725
2074,188113.12604146634
2075,154741.03268130694
2076,124180.68346618637
2077,141267.35167470312
2078,121900.08331276666
2079,147262.2235878345
2080,102688.66681403556
2081,140780.31226267293
2082,147362.68176870325
2083,144392.48407005297
2084,94113.85055955277
2085,116062.7565965451
2086,99516.84747447909
2087,121403.7938202355
2088,108387.42124594575
2089,74822.60684590331
2090,141779.73020823323
2091,139031.10297380877
2092,123178.9123708308
2093,151656.1228465454
2094,125538.5676715174
2095,164388.4296984118
2096,70552.60422373954
2097,104933.3490379806
2098,146621.52281704335
2099,29448.70110898884
2100,64100.02881370585
2101,148453.24880250514
2102,129927.30284069032
2103,96173.14123505435
2104,141065.72674640676
2105,120602.48311846209
2106,52136.74583090075
2107,211171.07697918685
2108,92504.71117439702
2109,84354.49840629572
2110,134294.91610605235
2111,151371.82607275972
2112,140963.77681515808
2113,132317.031861419
2114,120584.63913463232
2115,167128.36901155033
2116,120818.60378257124
2117,146083.14283029753
2118,140080.27409713346
2119,109216.92043668032
2120,122349.29271380279
2121,51039.798607725024
2122,110497.40157066971
2123,81737.11914591966
2124,177346.93698528068
2125,130447.45977676293
2126,179081.66450558504
2127,162548.62115351507
2128,134173.65417393058
2129,106327.72243536799
2130,137610.1061452874
2131,146538.4051953255
2132,130002.31322217126
2133,128822.49395513235
2134,127579.7411485172
2135,98383.37888600971
2136,72758.50246877123
2137,125977.36251477776
2138,145475.98693241898
2139,153427.6793164105
2140,152168.47191108545
2141,133477.89592334648
2142,132217.4530316365
2143,139191.5697360903
2144,146645.67520117544
2145,150262.4004728918
2146,175421.60081509332
2147,161732.3192326555
2148,139091.09293207354
2149,149281.79992129025
2150,233089.3335311784
2151,126725.04154752649
2152,188861.47613904826
2153,156304.38712395768
2154,103151.91097065492
2155,123060.23799374842
2156,250920.26566740364
2157,226502.41285105608
2158,235335.94032650712
2159,211766.6633572792
2160,201191.06299946658
2161,227183.7013479071
2162,359814.70756919094
2163,366825.8788540235
2164,256038.57014919707
2165,195234.65525993984
2166,142628.3716073071
2167,227069.8556861832
2168,188548.0777157584
2169,197090.72767771358
2170,210764.04754560237
2171,142733.60940476612
2172,138001.69262744972
2173,143481.37036590176
2174,213241.04102684767
2175,262788.76676707325
2176,309923.9076001617
2177,233550.97361316468
2178,214712.87697592843
2179,139005.5896980579
2180,234440.1184489424
2181,185782.48762934198
2182,202114.47945763802
2183,188245.2013649068
2184,125014.17344313423
2185,133079.25271656347
2186,148327.8079860357
2187,154627.04645680165
2188,158008.63244035703
2189,231319.16684414836
2190,53910.26295804283
2191,47253.19676210382
2192,87487.02156458618
2193,143913.7170548318
2194,102314.46174093064
2195,97077.41943005525
2196,90051.88465384136
2197,118367.81899744508
2198,151099.8918770303
2199,209502.5853280059
2200,138023.60465804164
2201,163067.54055880522
2202,196972.36871934772
2203,163721.02280835362
2204,183022.35456597095
2205,122952.3942649707
2206,142202.5112657398
2207,190845.17027049497
2208,234754.81460345315
2209,218368.53161165383
2210,125168.5459661656
2211,112338.27766267413
2212,122230.79489460067
2213,103839.7909952446
2214,129806.97744077811
2215,87716.61595865234
2216,148888.00089661044
2217,64729.19788384525
2218,105401.61744299353
2219,97055.890495715
2220,124507.89356475575
2221,321955.1976259929
2222,286615.70650934597
2223,287357.84144127334
2224,220847.6955324486
2225,136190.09934709873
2226,181667.2409404359
2227,202591.82191493467
2228,290350.8181556377
2229,248695.57582881654
2230,145138.34576337095
2231,213583.22190456782
2232,180146.54488706758
2233,203929.23125395432
2234,262995.73894314916
2235,237943.75263241833
2236,253839.09779918712
2237,312539.89962615736
2238,229257.61533103502
2239,116114.02733609529
2240,174404.96356160982
2241,139891.82964651176
2242,130206.62324246464
2243,112277.34652762416
2244,108345.00841054526
2245,115358.55919172407
2246,155530.60318855086
2247,123200.81711082486
2248,124299.9818337131
2249,136137.3171218178
2250,138260.8400560449
2251,187998.6577454227
2252,181086.6828948842
2253,162150.9550210562
2254,167491.51525597557
2255,194059.58770743568
2256,185161.5218699333
2257,203859.1042889763
2258,159621.95945962743
2259,174610.61773181157
2260,155033.46072249344
2261,220324.25611169363
2262,242255.78650092924
2263,374012.5144420682
2264,439782.36424746923
2265,208820.34401709563
2266,334504.4947978906
2267,364378.0013725319
2268,409322.207978138
2269,156459.29222146515
2270,197949.85107241178
2271,210181.9480675429
2272,223516.86681780368
2273,169785.3837707142
2274,181442.12072923055
2275,184947.0326188273
2276,214419.26705358812
2277,193621.4291160909
2278,136350.82031467598
2279,149989.40917991975
2280,96655.82484702652
2281,177156.64934920523
2282,201057.44325911507
2283,119875.95211942638
2284,151971.66250351933
2285,143380.23598390442
2286,108881.61258228714
2287,388300.9150173981
2288,285566.2970845631
2289,324820.4477425115
2290,414595.03613969096
2291,349682.71182044095
2292,407673.0400757274
2293,436972.90364726994
2294,373476.66149712657
2295,433323.5315380712
2296,264539.9903440911
2297,375342.1779118059
2298,365960.018116616
2299,336045.89767791284
2300,319000.89559122967
2301,338954.49810455844
2302,245900.15172274254
2303,227196.14196757518
2304,244964.79663922574
2305,211306.22499839382
2306,202779.42088487765
2307,213618.9061868915
2308,221529.30608648516
2309,322844.51064061606
2310,226652.7317167219
2311,212410.9509706124
2312,197755.23693803657
2313,183344.15426281723
2314,190952.96050685795
2315,195497.6756861318
2316,206979.2637504809
2317,196730.43202373653
2318,185709.9650359139
2319,191043.34051878887
2320,177159.313831965
2321,247912.4761906931
2322,189692.44118361088
2323,213475.41753157126
2324,199188.22111155523
2325,214798.29925604447
2326,192611.85219768208
2327,200981.56135666097
2328,231364.8998245018
2329,187364.90153823467
2330,183343.65169780244
2331,364575.90086973243
2332,407157.3900174707
2333,349980.86791794666
2334,301861.2353370283
2335,330703.79686068115
2336,350770.19785123225
2337,193829.36142607036
2338,249606.44466898718
2339,214587.26041552107
2340,383097.18629840866
2341,216672.4187900935
2342,215303.51559260103
2343,210557.7100958331
2344,213974.88285898257
2345,212133.46405676883
2346,209641.43848644345
2347,198387.98943217625
2348,241056.5406102303
2349,187729.54964952712
2350,328876.15370610723
2351,272413.9149363672
2352,230322.95816290684
2353,241584.97877250746
2354,143588.67704979717
2355,148114.83980264753
2356,155726.5898418147
2357,184213.52058060557
2358,202464.02708734182
2359,149292.92730617747
2360,109254.97883790825
2361,138096.2592380188
2362,241152.66748546832
2363,158128.33520351106
2364,184169.49400361322
2365,223522.2179201891
2366,191533.5157321437
2367,204807.88711665024
2368,239177.10751698978
2369,216985.30840404742
2370,164080.250156539
2371,162503.67736014308
2372,180381.08539140082
2373,276313.9096223009
2374,289820.8680146731
2375,238982.99132679537
2376,253520.16806451738
2377,306950.9579386492
2378,136503.40626068664
2379,205331.92631487723
2380,161630.55620497075
2381,165225.20934990287
2382,195546.25901790135
2383,187734.04139594466
2384,229868.4009131377
2385,172768.35256514925
2386,139999.65518759162
2387,125779.662485184
2388,110087.5886113624
2389,143623.72721669276
2390,139034.59695953762
2391,136408.2181162016
2392,103639.89325713537
2393,171826.0436493138
2394,159442.2323949291
2395,198920.27183011043
2396,143019.7354001967
2397,203891.9380999914
2398,125243.87486578707
2399,65358.02238866202
2400,62200.91770044928
2401,117437.93003874958
2402,123741.02213397613
2403,156243.33086945987
2404,137918.39687734778
2405,162017.80583221302
2406,138513.8966940593
2407,110132.16575019313
2408,124770.28181133073
2409,102592.86626048555
2410,183716.53606625795
2411,111937.15978003564
2412,158196.83450866706
2413,119711.56932703167
2414,153219.6348840294
2415,149502.7934664601
2416,135281.79509799863
2417,134816.68000340048
2418,124131.04091968006
2419,126247.45119888982
2420,129372.78766331916
2421,128262.52673030444
2422,119982.39018758769
2423,137613.14801661117
2424,150801.44103256505
2425,221255.42622230202
2426,160749.16232589813
2427,135154.70129664146
2428,191829.490667068
2429,100819.83617331603
2430,130972.23696089948
2431,123313.86480184089
2432,143509.56777291183
2433,134621.7566599531
2434,133629.0375424142
2435,156716.52378068428
2436,101341.39445348665
2437,108366.62982938273
2438,128851.67027186937
2439,98502.94406163256
2440,122861.42102282442
2441,110337.10458944234
2442,95311.45977576065
2443,112698.8647877821
2444,141797.38723601206
2445,86360.24959064779
2446,122464.80797793597
2447,185015.44489529775
2448,135886.52029686578
2449,108721.52641852501
2450,152231.95892967307
2451,108959.55908997655
2452,193515.41655876744
2453,54360.44399767138
2454,99329.3574215654
2455,126942.79974510502
2456,134010.41790940345
2457,129426.00271644429
2458,147415.8134469058
2459,95781.57438373081
2460,142274.2077146541
2461,107693.23015659199
2462,130635.34776193899
2463,122961.38435073727
2464,166380.59003621258
2465,161272.23097790996
2466,129331.28785272276
2467,154166.29626365428
2468,94450.70744463366
2469,98359.5270441364
2470,181763.51929959469
2471,207404.04886803502
2472,182786.82858479265
2473,116731.1053039445
2474,97849.87495972717
2475,210944.4391435406
2476,121940.24221014141
2477,133403.1684583375
2478,154787.53212866967
2479,121394.45368117432
2480,168122.6471156671
2481,139391.93365292018
2482,137824.65747241606
2483,111889.53010491132
2484,125140.34265910593
2485,129399.85941801604
2486,154154.6952179016
2487,210165.80174674402
2488,176545.07268033782
2489,170540.79438063144
2490,156975.25599527455
2491,70243.85297714874
2492,177878.91743370797
2493,147836.5598046336
2494,148564.51033991692
2495,76657.17664196862
2496,203348.69162579748
2497,164093.99754433922
2498,114021.34868772827
2499,90649.50081907884
2500,115564.701845008
2501,130743.81918086407
2502,159424.58332958503
2503,94197.864104159
2504,211446.26278035616
2505,209513.6142191782
2506,245418.6114168351
2507,261703.7747027917
2508,246040.20594950975
2509,210773.746744373
2510,205153.4815459769
2511,177734.7448108962
2512,218484.99038881547
2513,218220.53348076786
2514,230255.4084388364
2515,148856.06318227603
2516,176180.61921986143
2517,134722.91376879712
2518,155070.25767983418
2519,244275.40915610746
2520,213190.43929023255
2521,193999.3228662199
2522,217772.24852276675
2523,137410.77420326506
2524,146694.71732967717
2525,152195.75138725142
2526,137396.48869750006
2527,123530.53682595075
2528,131950.97439002065
2529,170907.51635706058
2530,114475.89763721508
2531,256361.4050469037
2532,217607.36457966513
2533,196162.40658996184
2534,253925.74625159043
2535,264839.8215252042
2536,233862.6605316609
2537,242749.8553087528
2538,196440.39377738902
2539,189236.23632695668
2540,189862.47285317472
2541,187134.9085681657
2542,169712.3980156362
2543,138538.85027867614
2544,97430.33507796569
2545,141770.40746537896
2546,131451.91988017262
2547,147015.25033573536
2548,161822.5107672097
2549,143663.90454931557
2550,633769.644172011
2551,126143.94401456486
2552,117628.82750797873
2553,38023.61577082216
2554,111085.02899201348
2555,112552.68259200852
2556,90620.07623775641
2557,102234.48425385628
2558,203962.61491359703
2559,130155.37397811077
2560,158207.17573799563
2561,132096.36008790068
2562,126208.76253879115
2563,138065.46711763658
2564,201382.38999234993
2565,123877.30653542757
2566,156911.60930583347
2567,146758.2526199219
2568,218468.90169490868
2569,205741.4278459821
2570,124928.70321959187
2571,172098.60242777935
2572,172301.15258194515
2573,230130.68681223266
2574,177287.90550994518
2575,141525.82211236426
2576,132407.48090030698
2577,159960.28890703307
2578,88329.01961386658
2579,38104.121282761946
2580,155033.2335320766
2581,145849.44129855704
2582,143101.50356278906
2583,261510.13457736024
2584,176867.87057819276
2585,193210.45593283544
2586,212991.38926620266
2587,200146.26273022484
2588,139472.59814055677
2589,160239.61373763587
2590,215194.6060306965
2591,196913.86923788002
2592,212942.52633144887
2593,267660.39440303616
2594,175982.34945613
2595,216374.03686303727
2596,281823.7467715433
2597,202165.3218329746
2598,274113.59830670594
2599,360287.40257430985
2600,145762.657750763
2601,148615.12122052722
2602,86201.73248755724
2603,99371.95898024255
2604,81075.82478923418
2605,89985.619713468
2606,150643.23480319945
2607,225986.9744056152
2608,217520.76365912546
2609,159467.8019590647
2610,114542.03271305446
2611,158199.8398959479
2612,160949.82173765355
2613,124567.3397195843
2614,122520.66644066005
2615,152908.87739588722
2616,154403.66972740833
2617,193056.5024320816
2618,293966.19296964223
2619,203074.2455188417
2620,192150.77578151046
2621,184611.91781602346
2622,184684.06525442138
2623,227528.15313194157
2624,257527.68208036182
2625,274230.06776527344
2626,167262.86651116482
2627,191589.16053865312
2628,443379.1676581725
2629,464035.6821968121
2630,369762.0677325784
2631,442939.0600409247
2632,402839.12320969324
2633,322454.9128609961
2634,415662.29502129403
2635,158539.41269797907
2636,189741.5318092876
2637,220467.81147704774
2638,258105.1000060977
2639,196289.0785399962
2640,159661.00327629203
2641,104928.53503391282
2642,194873.46944764268
2643,120706.20655234176
2644,137860.18422163324
2645,114026.55573105326
2646,105756.42111374151
2647,122792.99119936515
2648,151224.2486590006
2649,128952.87177619821
2650,133140.28675505644
2651,149900.780181253
2652,386038.13284731185
2653,242319.32106325895
2654,269223.15855310066
2655,395553.47651257215
2656,338538.26441477827
2657,361986.8738768338
2658,329968.45642524667
2659,330567.58755647665
2660,356683.65570441564
2661,353089.55966949475
2662,390314.8624162724
2663,268614.9420111107
2664,307906.5918646504
2665,344858.01329569984
2666,303081.9105988854
2667,197933.81872652055
2668,202895.80656155912
2669,193495.3835601609
2670,269209.58102173224
2671,205898.02491890424
2672,195878.71629507164
2673,196389.24703728838
2674,194322.33079779334
2675,196641.96334364283
2676,204835.99504108386
2677,205907.28324360558
2678,246287.42388968027
2679,311789.6895415811
2680,311984.76183576667
2681,441514.2415577171
2682,349965.6528929072
2683,493017.3128861089
2684,360645.1387944798
2685,343782.0749229785
2686,241119.0162774789
2687,296812.6359941052
2688,209276.22374362813
2689,201941.3152064185
2690,385055.98217513296
2691,182635.6421305123
2692,145131.1722336557
2693,198544.01275972323
2694,154522.4897499398
2695,194351.7915430532
2696,181870.39937132955
2697,180302.0635647978
2698,203169.5735647018
2699,175703.61662834501
2700,161268.61173448505
2701,169075.53477924768
2702,120520.26991457696
2703,130585.11497720901
2704,152290.70231780456
2705,123311.32631804695
2706,107319.11479992988
2707,124302.02466060844
2708,132632.47446144978
2709,115401.5686629586
2710,138799.74555657757
2711,294054.241245502
2712,418711.8324112409
2713,175126.43232799743
2714,159350.94545934186
2715,169485.31330055828
2716,159260.16669960244
2717,188134.67798127013
2718,212011.38058419677
2719,164650.4596758854
2720,176127.38949342113
2721,135479.02616504565
2722,160307.9122256899
2723,160236.10895937646
2724,140849.99084710557
2725,132812.50442062656
2726,128527.13448847696
2727,200632.95367401396
2728,164501.38079722758
2729,150418.2998092731
2730,130385.70362407854
2731,128926.59480001913
2732,119376.83482333522
2733,164447.46980788652
